customer_id,customer_tier,region,plan,industry,monthly_revenue,mrr,arr,customer_since,churn_flag,renewal_date,account_age_days,usage_score,support_tickets,nps_score
CUS-044088,gold,EU,starter,manufacturing,3559,3559,42708,2023-04-02,false,2024-04-02,1249,96,12,3
CUS-044089,gold,EU,unlimited,healthcare,1835,1835,22020,2024-02-08,false,2025-02-08,937,66,6,2
CUS-044090,platinum,EU,starter,manufacturing,9783,9783,117396,2024-11-27,false,2025-11-27,644,98,4,1
CUS-044091,gold,APAC,professional,healthcare,3479,3479,41748,2023-06-22,true,2024-06-22,1168,33,7,6
CUS-044092,platinum,APAC,unlimited,media,13844,13844,166128,2024-03-22,false,2025-03-22,894,78,10,8
CUS-044093,platinum,NA,unlimited,retail,8718,8718,104616,2024-05-10,false,2025-05-10,845,33,11,7
CUS-044094,platinum,NA,professional,retail,5903,5903,70836,2023-03-07,false,2024-03-07,1275,99,12,3
CUS-044095,gold,NA,enterprise,tech,4969,4969,59628,2024-08-23,false,2025-08-23,741,46,15,6
CUS-044096,silver,LATAM,enterprise,finance,873,873,10476,2023-02-13,false,2024-02-13,1298,38,8,6
CUS-044097,bronze,EU,professional,tech,107,107,1284,2023-01-09,false,2024-01-09,1332,32,2,3
CUS-044098,platinum,EU,professional,tech,12241,12241,146892,2023-03-07,false,2024-03-07,1275,69,5,3
CUS-044099,platinum,EU,starter,manufacturing,13753,13753,165036,2023-06-25,false,2024-06-25,1165,72,1,2
CUS-044100,bronze,NA,professional,media,85,85,1020,2024-01-27,false,2025-01-27,950,79,0,0
CUS-044101,silver,APAC,starter,tech,1191,1191,14292,2023-04-26,false,2024-04-26,1225,70,1,1
CUS-044102,bronze,NA,enterprise,tech,97,97,1164,2024-06-29,false,2025-06-29,796,97,4,1
CUS-044103,gold,LATAM,unlimited,manufacturing,4997,4997,59964,2024-11-25,false,2025-11-25,647,57,3,10
CUS-044104,bronze,NA,starter,healthcare,77,77,924,2024-02-04,false,2025-02-04,942,44,5,0
CUS-044105,silver,APAC,unlimited,retail,1048,1048,12576,2024-02-11,false,2025-02-11,934,95,8,4
CUS-044106,gold,LATAM,professional,healthcare,3404,3404,40848,2023-04-01,false,2024-04-01,1251,34,6,9
CUS-044107,silver,EU,enterprise,media,1203,1203,14436,2024-12-23,false,2025-12-23,619,32,2,1
CUS-044108,gold,NA,enterprise,manufacturing,4452,4452,53424,2023-02-04,false,2024-02-04,1307,34,9,1
CUS-044109,bronze,LATAM,professional,finance,80,80,960,2023-09-15,false,2024-09-15,1083,66,2,2
CUS-044110,bronze,LATAM,professional,healthcare,134,134,1608,2023-08-06,true,2024-08-06,1124,81,14,8
CUS-044111,silver,APAC,unlimited,tech,1117,1117,13404,2023-01-22,false,2024-01-22,1319,33,7,0
CUS-044112,platinum,EU,professional,media,6805,6805,81660,2024-09-25,true,2025-09-25,707,63,1,2
CUS-044113,gold,NA,professional,finance,2027,2027,24324,2024-02-18,false,2025-02-18,928,89,6,2
CUS-044114,silver,EU,enterprise,tech,723,723,8676,2024-01-29,true,2025-01-29,947,86,5,8
CUS-044115,bronze,EU,unlimited,tech,180,180,2160,2023-10-12,false,2024-10-12,1056,45,7,4
CUS-044116,gold,LATAM,enterprise,healthcare,1114,1114,13368,2023-08-24,true,2024-08-24,1105,64,11,7
CUS-044117,silver,EU,unlimited,retail,1086,1086,13032,2023-03-19,false,2024-03-19,1264,98,5,3
CUS-044118,gold,NA,professional,finance,3140,3140,37680,2023-02-26,false,2024-02-26,1284,86,6,1
CUS-044119,platinum,NA,starter,media,9730,9730,116760,2024-02-06,false,2025-02-06,939,43,11,7
CUS-044120,platinum,NA,starter,media,19736,19736,236832,2023-01-12,false,2024-01-12,1330,80,5,5
CUS-044121,gold,LATAM,professional,finance,4458,4458,53496,2023-05-04,false,2024-05-04,1218,91,4,4
CUS-044122,bronze,LATAM,unlimited,manufacturing,228,228,2736,2023-06-10,false,2024-06-10,1181,74,4,7
CUS-044123,bronze,APAC,enterprise,manufacturing,243,243,2916,2023-05-11,false,2024-05-11,1210,53,11,5
CUS-044124,gold,NA,starter,healthcare,3651,3651,43812,2024-02-13,false,2025-02-13,932,46,7,6
CUS-044125,gold,EU,starter,media,1963,1963,23556,2023-10-08,true,2024-10-08,1060,36,10,5
CUS-044126,silver,NA,enterprise,retail,816,816,9792,2024-04-05,true,2025-04-05,880,96,4,8
CUS-044127,gold,EU,professional,tech,4230,4230,50760,2024-01-08,true,2025-01-08,969,36,14,6
CUS-044128,gold,APAC,professional,manufacturing,4507,4507,54084,2024-04-21,false,2025-04-21,865,70,3,7
CUS-044129,gold,EU,professional,manufacturing,1662,1662,19944,2023-11-18,false,2024-11-18,1019,65,7,8
CUS-044130,gold,APAC,professional,media,3768,3768,45216,2024-08-07,false,2025-08-07,756,92,14,7
CUS-044131,gold,NA,unlimited,healthcare,1542,1542,18504,2023-12-01,false,2024-12-01,1006,36,2,10
CUS-044132,gold,NA,unlimited,manufacturing,3516,3516,42192,2024-06-24,true,2025-06-24,800,91,12,4
CUS-044133,platinum,EU,enterprise,tech,14078,14078,168936,2023-06-08,false,2024-06-08,1182,51,9,6
CUS-044134,platinum,APAC,enterprise,media,6787,6787,81444,2024-12-01,false,2025-12-01,641,36,4,6
CUS-044135,gold,LATAM,starter,retail,3009,3009,36108,2023-11-10,false,2024-11-10,1028,48,4,8
CUS-044136,platinum,EU,starter,manufacturing,12457,12457,149484,2023-10-08,false,2024-10-08,1061,79,7,7
CUS-044137,gold,LATAM,enterprise,tech,4910,4910,58920,2023-12-05,true,2024-12-05,1002,44,1,1
CUS-044138,bronze,APAC,starter,manufacturing,118,118,1416,2023-12-03,false,2024-12-03,1004,68,14,7
CUS-044139,gold,EU,professional,media,4919,4919,59028,2023-09-01,false,2024-09-01,1097,46,0,5
CUS-044140,silver,LATAM,enterprise,media,609,609,7308,2023-07-15,true,2024-07-15,1145,93,12,9
CUS-044141,gold,EU,professional,media,3838,3838,46056,2023-05-04,false,2024-05-04,1217,73,15,5
CUS-044142,silver,NA,starter,manufacturing,1244,1244,14928,2023-06-14,false,2024-06-14,1177,47,8,4
CUS-044143,bronze,NA,enterprise,finance,154,154,1848,2024-04-09,true,2025-04-09,876,53,8,10
CUS-044144,bronze,LATAM,starter,healthcare,228,228,2736,2024-09-01,true,2025-09-01,732,47,4,1
CUS-044145,platinum,NA,unlimited,finance,15061,15061,180732,2024-03-18,false,2025-03-18,899,39,9,10
CUS-044146,gold,APAC,starter,finance,4390,4390,52680,2024-05-08,false,2025-05-08,847,79,12,7
CUS-044147,gold,NA,unlimited,manufacturing,4257,4257,51084,2024-02-13,true,2025-02-13,933,36,5,2
CUS-044148,bronze,NA,professional,healthcare,181,181,2172,2023-07-12,false,2024-07-12,1148,39,12,8
CUS-044149,silver,EU,unlimited,manufacturing,640,640,7680,2023-10-28,false,2024-10-28,1040,76,3,5
CUS-044150,platinum,APAC,starter,finance,11483,11483,137796,2023-02-25,false,2024-02-25,1285,70,15,5
CUS-044151,bronze,LATAM,professional,healthcare,174,174,2088,2024-10-15,false,2025-10-15,687,95,4,5
CUS-044152,silver,EU,enterprise,retail,1121,1121,13452,2023-06-01,false,2024-06-01,1189,94,1,9
CUS-044153,silver,EU,starter,healthcare,809,809,9708,2024-01-23,false,2025-01-23,953,82,5,6
CUS-044154,platinum,NA,enterprise,manufacturing,6601,6601,79212,2023-02-12,false,2024-02-12,1298,54,10,7
CUS-044155,silver,EU,unlimited,retail,250,250,3000,2024-10-12,false,2025-10-12,690,32,7,7
CUS-044156,gold,EU,professional,tech,2036,2036,24432,2024-07-22,false,2025-07-22,772,54,9,1
CUS-044157,gold,NA,unlimited,retail,2274,2274,27288,2023-05-10,false,2024-05-10,1212,95,5,7
CUS-044158,bronze,APAC,starter,healthcare,195,195,2340,2024-12-10,false,2025-12-10,631,50,9,5
CUS-044159,silver,APAC,unlimited,retail,701,701,8412,2023-08-24,false,2024-08-24,1105,44,8,6
CUS-044160,bronze,LATAM,unlimited,healthcare,147,147,1764,2023-10-26,false,2024-10-26,1043,52,3,2
CUS-044161,platinum,LATAM,unlimited,tech,5365,5365,64380,2024-03-17,false,2025-03-17,899,60,1,4
CUS-044162,bronze,LATAM,enterprise,media,172,172,2064,2023-01-17,false,2024-01-17,1325,86,14,6
CUS-044163,bronze,EU,enterprise,media,154,154,1848,2024-11-14,false,2025-11-14,658,31,10,1
CUS-044164,bronze,LATAM,enterprise,tech,88,88,1056,2024-04-26,false,2025-04-26,859,74,5,1
CUS-044165,platinum,NA,professional,tech,7904,7904,94848,2024-11-26,false,2025-11-26,645,87,4,8
CUS-044166,platinum,EU,enterprise,tech,9780,9780,117360,2024-05-15,false,2025-05-15,840,53,12,0
CUS-044167,silver,LATAM,starter,finance,627,627,7524,2024-02-22,false,2025-02-22,923,88,1,4
CUS-044168,silver,APAC,enterprise,manufacturing,740,740,8880,2023-08-13,false,2024-08-13,1117,35,11,8
CUS-044169,silver,EU,unlimited,retail,278,278,3336,2024-08-01,true,2025-08-01,762,49,7,7
CUS-044170,silver,EU,enterprise,retail,775,775,9300,2024-12-20,false,2025-12-20,621,79,3,4
CUS-044171,platinum,LATAM,unlimited,healthcare,21469,21469,257628,2023-01-05,false,2024-01-05,1337,85,6,4
CUS-044172,bronze,LATAM,starter,retail,166,166,1992,2024-03-08,false,2025-03-08,909,67,14,5
CUS-044173,gold,NA,professional,finance,2860,2860,34320,2023-12-19,false,2024-12-19,988,73,9,9
CUS-044174,gold,NA,enterprise,tech,1057,1057,12684,2023-12-09,true,2024-12-09,999,48,13,8
CUS-044175,platinum,APAC,professional,media,18648,18648,223776,2023-07-10,false,2024-07-10,1150,91,11,0
CUS-044176,silver,EU,professional,media,785,785,9420,2024-07-06,true,2025-07-06,788,44,10,3
CUS-044177,gold,APAC,professional,finance,3936,3936,47232,2024-01-04,false,2025-01-04,972,90,13,4
CUS-044178,platinum,LATAM,professional,manufacturing,22161,22161,265932,2023-07-05,false,2024-07-05,1156,55,6,5
CUS-044179,silver,EU,enterprise,media,368,368,4416,2023-03-27,false,2024-03-27,1255,33,4,3
CUS-044180,silver,EU,enterprise,tech,1005,1005,12060,2024-01-16,false,2025-01-16,960,57,3,5
CUS-044181,bronze,EU,unlimited,manufacturing,181,181,2172,2023-07-14,true,2024-07-14,1146,36,1,1
CUS-044182,silver,NA,unlimited,media,783,783,9396,2023-04-19,true,2024-04-19,1232,54,12,3
CUS-044183,silver,LATAM,starter,retail,601,601,7212,2024-03-01,false,2025-03-01,915,65,3,9
CUS-044184,bronze,LATAM,enterprise,manufacturing,213,213,2556,2024-08-11,false,2025-08-11,752,43,2,3
CUS-044185,silver,EU,starter,tech,796,796,9552,2024-10-26,false,2025-10-26,676,37,11,9
CUS-044186,bronze,APAC,enterprise,media,177,177,2124,2023-02-16,false,2024-02-16,1294,86,10,9
CUS-044187,platinum,EU,starter,retail,19849,19849,238188,2023-01-19,true,2024-01-19,1322,70,14,5
CUS-044188,gold,APAC,starter,tech,3237,3237,38844,2024-06-11,false,2025-06-11,813,62,14,8
CUS-044189,silver,APAC,unlimited,manufacturing,788,788,9456,2023-03-20,false,2024-03-20,1263,87,14,6
CUS-044190,gold,NA,unlimited,finance,3849,3849,46188,2024-02-20,false,2025-02-20,925,54,14,2
CUS-044191,platinum,NA,starter,tech,8015,8015,96180,2023-11-24,false,2024-11-24,1014,93,6,3
CUS-044192,gold,EU,professional,finance,2813,2813,33756,2024-07-31,false,2025-07-31,763,91,3,2
CUS-044193,silver,NA,unlimited,retail,1177,1177,14124,2024-06-02,false,2025-06-02,823,48,13,3
CUS-044194,silver,LATAM,enterprise,healthcare,1001,1001,12012,2023-04-30,false,2024-04-30,1221,96,14,3
CUS-044195,bronze,APAC,unlimited,retail,186,186,2232,2024-01-18,false,2025-01-18,959,96,6,9
CUS-044196,gold,EU,unlimited,tech,1424,1424,17088,2023-08-15,false,2024-08-15,1115,64,7,3
CUS-044197,gold,APAC,enterprise,media,1201,1201,14412,2024-02-08,false,2025-02-08,937,34,4,8
CUS-044198,gold,LATAM,unlimited,healthcare,4798,4798,57576,2024-06-14,false,2025-06-14,811,48,12,1
CUS-044199,bronze,APAC,starter,tech,235,235,2820,2023-07-21,false,2024-07-21,1139,59,14,8
CUS-044200,gold,EU,enterprise,retail,3840,3840,46080,2023-01-05,true,2024-01-05,1336,65,4,9
CUS-044201,bronze,NA,unlimited,media,122,122,1464,2023-01-17,false,2024-01-17,1324,55,11,4
CUS-044202,bronze,EU,starter,manufacturing,105,105,1260,2023-09-04,false,2024-09-04,1095,38,9,7
CUS-044203,silver,NA,enterprise,finance,947,947,11364,2024-12-06,false,2025-12-06,635,84,6,0
CUS-044204,gold,LATAM,professional,healthcare,1347,1347,16164,2023-01-17,false,2024-01-17,1324,91,3,2
CUS-044205,silver,LATAM,professional,manufacturing,1021,1021,12252,2024-10-27,false,2025-10-27,676,30,6,8
CUS-044206,silver,NA,unlimited,media,301,301,3612,2024-06-11,false,2025-06-11,813,82,13,7
CUS-044207,gold,NA,starter,media,2310,2310,27720,2023-01-05,false,2024-01-05,1337,51,8,7
CUS-044208,platinum,NA,professional,finance,10350,10350,124200,2023-02-14,true,2024-02-14,1297,34,0,6
CUS-044209,gold,LATAM,starter,finance,1119,1119,13428,2023-07-17,false,2024-07-17,1143,63,13,3
CUS-044210,silver,NA,professional,finance,526,526,6312,2023-02-04,false,2024-02-04,1306,92,5,4
CUS-044211,platinum,APAC,starter,retail,10875,10875,130500,2023-02-04,false,2024-02-04,1306,30,9,6
CUS-044212,gold,NA,professional,manufacturing,3276,3276,39312,2023-10-06,true,2024-10-06,1062,89,5,9
CUS-044213,bronze,EU,enterprise,finance,92,92,1104,2024-05-02,true,2025-05-02,854,48,0,0
CUS-044214,platinum,LATAM,unlimited,media,13891,13891,166692,2023-02-13,false,2024-02-13,1297,91,11,9
CUS-044215,bronze,APAC,starter,retail,219,219,2628,2023-05-24,false,2024-05-24,1197,60,1,10
CUS-044216,bronze,APAC,starter,healthcare,182,182,2184,2024-08-30,false,2025-08-30,733,56,14,5
CUS-044217,silver,NA,starter,finance,492,492,5904,2023-09-05,false,2024-09-05,1094,36,6,2
CUS-044218,platinum,APAC,starter,retail,22372,22372,268464,2023-08-26,true,2024-08-26,1103,83,4,7
CUS-044219,gold,EU,starter,retail,2364,2364,28368,2023-11-25,false,2024-11-25,1012,39,4,3
CUS-044220,platinum,LATAM,enterprise,retail,16708,16708,200496,2023-08-28,false,2024-08-28,1102,48,13,5
CUS-044221,silver,APAC,professional,manufacturing,845,845,10140,2024-12-25,false,2025-12-25,616,42,13,7
CUS-044222,bronze,NA,professional,finance,189,189,2268,2023-03-02,false,2024-03-02,1280,47,14,4
CUS-044223,bronze,NA,professional,finance,101,101,1212,2024-06-30,false,2025-06-30,794,91,9,6
CUS-044224,silver,NA,unlimited,healthcare,685,685,8220,2023-11-06,false,2024-11-06,1031,80,13,10
CUS-044225,platinum,LATAM,unlimited,media,19703,19703,236436,2024-10-23,false,2025-10-23,680,90,5,1
CUS-044226,gold,NA,unlimited,finance,2345,2345,28140,2023-07-22,false,2024-07-22,1138,94,13,2
CUS-044227,platinum,EU,starter,media,6846,6846,82152,2024-11-29,false,2025-11-29,643,58,3,9
CUS-044228,gold,LATAM,starter,manufacturing,4402,4402,52824,2023-07-10,false,2024-07-10,1150,34,3,8
CUS-044229,platinum,NA,unlimited,healthcare,23872,23872,286464,2024-08-27,false,2025-08-27,736,97,7,8
CUS-044230,bronze,APAC,enterprise,manufacturing,80,80,960,2024-09-09,false,2025-09-09,723,50,10,4
CUS-044231,bronze,EU,starter,finance,136,136,1632,2023-02-23,false,2024-02-23,1288,76,4,3
CUS-044232,bronze,APAC,unlimited,finance,232,232,2784,2023-06-22,false,2024-06-22,1168,60,10,3
CUS-044233,platinum,APAC,professional,manufacturing,22107,22107,265284,2023-08-09,false,2024-08-09,1120,54,14,4
CUS-044234,silver,NA,unlimited,media,448,448,5376,2024-08-23,false,2025-08-23,740,63,0,6
CUS-044235,platinum,NA,enterprise,media,11250,11250,135000,2024-05-08,false,2025-05-08,847,58,6,4
CUS-044236,silver,EU,professional,media,1061,1061,12732,2023-08-10,false,2024-08-10,1119,85,10,5
CUS-044237,gold,APAC,starter,manufacturing,3899,3899,46788,2023-10-08,false,2024-10-08,1060,81,3,10
CUS-044238,silver,LATAM,enterprise,manufacturing,916,916,10992,2024-08-29,false,2025-08-29,734,55,15,10
CUS-044239,platinum,APAC,professional,finance,13001,13001,156012,2023-12-05,true,2024-12-05,1002,62,1,5
CUS-044240,bronze,EU,starter,finance,174,174,2088,2023-08-11,true,2024-08-11,1119,62,5,0
CUS-044241,silver,APAC,enterprise,healthcare,822,822,9864,2024-09-28,false,2025-09-28,704,42,3,6
CUS-044242,gold,NA,unlimited,tech,3522,3522,42264,2024-03-14,false,2025-03-14,902,52,8,2
CUS-044243,silver,NA,unlimited,retail,1074,1074,12888,2024-08-28,false,2025-08-28,736,72,4,6
CUS-044244,platinum,APAC,starter,manufacturing,9427,9427,113124,2024-12-05,false,2025-12-05,636,34,3,9
CUS-044245,bronze,APAC,professional,tech,143,143,1716,2023-09-29,false,2024-09-29,1069,35,3,8
CUS-044246,gold,NA,unlimited,manufacturing,1530,1530,18360,2024-05-22,false,2025-05-22,834,56,4,7
CUS-044247,platinum,EU,starter,retail,19746,19746,236952,2023-10-07,true,2024-10-07,1061,54,1,2
CUS-044248,platinum,LATAM,professional,healthcare,5063,5063,60756,2024-03-14,true,2025-03-14,902,76,7,2
CUS-044249,silver,APAC,enterprise,tech,403,403,4836,2024-02-10,false,2025-02-10,936,61,1,1
CUS-044250,silver,NA,unlimited,retail,255,255,3060,2024-10-04,true,2025-10-04,698,82,13,2
CUS-044251,bronze,EU,professional,healthcare,124,124,1488,2023-09-20,false,2024-09-20,1079,69,9,3
CUS-044252,platinum,NA,unlimited,media,9635,9635,115620,2024-12-04,false,2025-12-04,637,63,1,7
CUS-044253,bronze,APAC,unlimited,tech,250,250,3000,2023-06-25,false,2024-06-25,1165,51,10,6
CUS-044254,gold,EU,enterprise,tech,4237,4237,50844,2023-03-08,false,2024-03-08,1274,74,11,5
CUS-044255,silver,NA,enterprise,finance,648,648,7776,2024-01-19,false,2025-01-19,957,72,11,6
CUS-044256,bronze,APAC,enterprise,tech,158,158,1896,2024-05-11,false,2025-05-11,844,41,3,8
CUS-044257,silver,APAC,starter,healthcare,825,825,9900,2023-09-17,false,2024-09-17,1082,89,8,3
CUS-044258,platinum,LATAM,starter,tech,13111,13111,157332,2024-03-01,false,2025-03-01,915,30,8,2
CUS-044259,silver,NA,enterprise,finance,886,886,10632,2024-08-05,false,2025-08-05,758,46,6,1
CUS-044260,platinum,LATAM,enterprise,tech,9486,9486,113832,2023-09-15,true,2024-09-15,1084,46,1,2
CUS-044261,bronze,LATAM,professional,healthcare,50,50,600,2024-06-16,false,2025-06-16,808,72,12,0
CUS-044262,platinum,EU,enterprise,healthcare,13909,13909,166908,2024-01-10,true,2025-01-10,966,49,12,7
CUS-044263,platinum,LATAM,unlimited,finance,12008,12008,144096,2024-01-24,false,2025-01-24,953,96,6,1
CUS-044264,bronze,NA,enterprise,tech,156,156,1872,2023-02-06,false,2024-02-06,1305,47,14,9
CUS-044265,platinum,EU,starter,tech,12663,12663,151956,2023-08-15,false,2024-08-15,1115,84,2,1
CUS-044266,silver,NA,unlimited,retail,771,771,9252,2023-04-20,false,2024-04-20,1231,35,15,5
CUS-044267,silver,APAC,professional,healthcare,1228,1228,14736,2023-11-10,false,2024-11-10,1027,59,6,3
CUS-044268,platinum,EU,enterprise,manufacturing,11635,11635,139620,2023-03-21,false,2024-03-21,1261,52,10,1
CUS-044269,gold,EU,professional,media,4069,4069,48828,2023-12-17,false,2024-12-17,991,94,10,2
CUS-044270,platinum,APAC,professional,retail,17336,17336,208032,2023-09-18,true,2024-09-18,1080,39,10,5
CUS-044271,gold,EU,enterprise,manufacturing,4924,4924,59088,2024-06-17,false,2025-06-17,808,56,9,9
CUS-044272,platinum,LATAM,enterprise,healthcare,17484,17484,209808,2024-07-13,false,2025-07-13,782,40,8,8
CUS-044273,platinum,NA,enterprise,retail,7380,7380,88560,2024-03-18,true,2025-03-18,899,81,11,0
CUS-044274,silver,APAC,starter,manufacturing,942,942,11304,2024-10-30,false,2025-10-30,673,69,11,9
CUS-044275,bronze,LATAM,professional,healthcare,154,154,1848,2023-11-20,false,2024-11-20,1017,40,15,1
CUS-044276,bronze,EU,starter,tech,85,85,1020,2024-07-19,false,2025-07-19,775,98,5,2
CUS-044277,gold,APAC,unlimited,manufacturing,2615,2615,31380,2023-01-20,false,2024-01-20,1321,54,11,9
CUS-044278,platinum,APAC,unlimited,tech,6422,6422,77064,2023-04-20,false,2024-04-20,1232,37,8,8
CUS-044279,platinum,APAC,unlimited,manufacturing,19740,19740,236880,2023-01-23,false,2024-01-23,1318,64,0,9
CUS-044280,silver,APAC,enterprise,manufacturing,1162,1162,13944,2023-12-23,false,2024-12-23,985,76,6,8
CUS-044281,silver,LATAM,professional,tech,839,839,10068,2023-11-28,false,2024-11-28,1009,97,12,3
CUS-044282,platinum,EU,unlimited,tech,17743,17743,212916,2023-06-15,false,2024-06-15,1175,82,2,10
CUS-044283,silver,LATAM,starter,finance,732,732,8784,2023-10-13,false,2024-10-13,1056,84,12,6
CUS-044284,bronze,NA,starter,tech,101,101,1212,2024-05-01,false,2025-05-01,855,86,5,3
CUS-044285,bronze,EU,unlimited,tech,133,133,1596,2023-03-20,false,2024-03-20,1262,72,0,10
CUS-044286,gold,APAC,professional,finance,3226,3226,38712,2024-08-30,false,2025-08-30,733,50,9,6
CUS-044287,bronze,NA,unlimited,media,165,165,1980,2023-01-22,true,2024-01-22,1320,92,2,8
CUS-044288,platinum,NA,enterprise,healthcare,22986,22986,275832,2024-06-02,false,2025-06-02,822,90,0,1
CUS-044289,platinum,LATAM,professional,manufacturing,21938,21938,263256,2024-03-09,false,2025-03-09,907,70,12,2
CUS-044290,bronze,LATAM,starter,media,60,60,720,2024-05-30,false,2025-05-30,825,64,7,4
CUS-044291,gold,EU,starter,healthcare,1377,1377,16524,2023-11-14,true,2024-11-14,1023,86,2,8
CUS-044292,platinum,NA,professional,finance,7483,7483,89796,2024-02-02,true,2025-02-02,943,34,7,3
CUS-044293,bronze,NA,starter,retail,84,84,1008,2023-12-29,false,2024-12-29,978,99,12,3
CUS-044294,gold,LATAM,enterprise,retail,2102,2102,25224,2024-11-13,true,2025-11-13,658,69,11,8
CUS-044295,silver,EU,starter,retail,466,466,5592,2024-02-18,true,2025-02-18,927,52,14,4
CUS-044296,silver,EU,starter,media,424,424,5088,2023-08-27,false,2024-08-27,1102,72,6,3
CUS-044297,platinum,APAC,unlimited,healthcare,14647,14647,175764,2024-11-13,false,2025-11-13,658,62,14,7
CUS-044298,platinum,APAC,enterprise,retail,13405,13405,160860,2023-10-22,false,2024-10-22,1046,41,9,3
CUS-044299,platinum,NA,professional,finance,13852,13852,166224,2024-06-05,false,2025-06-05,819,51,14,8
CUS-044300,silver,NA,enterprise,finance,635,635,7620,2023-09-06,false,2024-09-06,1092,87,7,9
CUS-044301,silver,LATAM,unlimited,tech,334,334,4008,2024-02-23,false,2025-02-23,922,76,14,3
