transaction_id,customer_id,transaction_date,amount,type,region,flagged
TXN-00023663,CUS-097089,2025-09-07,99999,downgrade,APAC,false
TXN-00023664,CUS-006882,2026-05-23,999,downgrade,APAC,false
TXN-00023665,CUS-016555,2025-09-04,499,Add-on,APAC,false
TXN-00023666,CUS-053059,2026-05-27,19999,Add-on,NA,false
TXN-00023667,CUS-072220,2026-04-16,499,Add-on,NA,false
TXN-00023668,CUS-028221,2026-05-17,49999,downgrade,NA,false
TXN-00023669,CUS-099407,2025-10-12,499,Add-on,APAC,false
TXN-00023670,CUS-094574,2026-01-11,19999,subscription,NA,false
TXN-00023671,CUS-006545,2025-10-20,9999,Add-on,APAC,false
TXN-00023672,CUS-061688,2026-03-28,499,subscription,APAC,true
TXN-00023673,CUS-097397,2025-10-24,499,upgrade,EU,false
TXN-00023674,CUS-059356,2025-09-19,1999,subscription,APAC,false
TXN-00023675,CUS-061890,2025-11-16,499,downgrade,EU,false
TXN-00023676,CUS-046444,2025-10-06,999,upgrade,EU,false
TXN-00023677,CUS-060940,2025-12-04,19999,downgrade,APAC,false
TXN-00023678,CUS-013793,2025-11-15,4999,subscription,APAC,false
TXN-00023679,CUS-095582,2026-03-14,499,refund,APAC,false
TXN-00023680,CUS-004492,2026-01-04,49999,Add-on,NA,false
TXN-00023681,CUS-050229,2025-10-26,19999,Add-on,NA,false
TXN-00023682,CUS-058754,2026-02-15,19999,upgrade,NA,false
TXN-00023683,CUS-007274,2026-08-06,99999,downgrade,EU,false
TXN-00023684,CUS-032052,2026-03-14,199,downgrade,EU,false
TXN-00023685,CUS-065364,2026-04-16,49999,refund,EU,false
TXN-00023686,CUS-041418,2026-01-22,499,Add-on,EU,false
TXN-00023687,CUS-035369,2026-05-13,999,Add-on,NA,false
TXN-00023688,CUS-012452,2025-10-27,999,subscription,NA,false
TXN-00023689,CUS-033414,2026-08-30,19999,downgrade,NA,false
TXN-00023690,CUS-050403,2026-03-19,99,subscription,EU,true
TXN-00023691,CUS-008552,2026-05-21,99,downgrade,NA,false
TXN-00023692,CUS-068490,2025-12-27,19999,upgrade,EU,false
TXN-00023693,CUS-001264,2026-01-09,499,Add-on,NA,true
TXN-00023694,CUS-013980,2025-10-08,4999,downgrade,NA,false
TXN-00023695,CUS-091659,2025-10-25,999,subscription,NA,false
TXN-00023696,CUS-055953,2025-09-04,199,refund,APAC,false
TXN-00023697,CUS-075012,2026-02-18,999,downgrade,EU,false
TXN-00023698,CUS-046595,2026-02-17,49999,subscription,NA,false
TXN-00023699,CUS-063921,2026-04-04,99999,subscription,APAC,false
TXN-00023700,CUS-005322,2026-05-14,499,Add-on,EU,false
TXN-00023701,CUS-057229,2025-11-19,199,Add-on,APAC,false
TXN-00023702,CUS-050539,2025-10-08,999,refund,APAC,false
TXN-00023703,CUS-053754,2026-05-20,199,subscription,EU,false
TXN-00023704,CUS-062703,2026-06-30,999,upgrade,NA,false
TXN-00023705,CUS-079540,2025-09-11,99999,Add-on,EU,false
TXN-00023706,CUS-030274,2026-02-09,1999,Add-on,EU,false
TXN-00023707,CUS-021128,2026-02-08,4999,upgrade,APAC,false
TXN-00023708,CUS-032012,2026-08-12,1999,subscription,NA,false
TXN-00023709,CUS-013478,2025-12-18,19999,refund,APAC,false
TXN-00023710,CUS-030546,2025-11-16,99999,Add-on,NA,false
TXN-00023711,CUS-039788,2026-02-13,49999,refund,EU,false
TXN-00023712,CUS-020652,2026-02-23,1999,refund,APAC,true
TXN-00023713,CUS-071773,2026-05-22,1999,refund,APAC,false
TXN-00023714,CUS-044864,2026-08-15,99999,upgrade,APAC,false
TXN-00023715,CUS-033772,2026-06-26,49999,upgrade,EU,true
TXN-00023716,CUS-004681,2025-10-26,9999,subscription,NA,false
TXN-00023717,CUS-054848,2026-04-15,999,upgrade,EU,false
TXN-00023718,CUS-082715,2026-06-03,49999,subscription,APAC,false
TXN-00023719,CUS-066160,2026-03-08,199,refund,EU,false
TXN-00023720,CUS-045289,2025-11-13,9999,subscription,EU,false
TXN-00023721,CUS-024786,2025-12-10,1999,upgrade,EU,false
TXN-00023722,CUS-046532,2026-03-13,99,Add-on,APAC,false
TXN-00023723,CUS-061953,2026-04-02,9999,downgrade,NA,false
TXN-00023724,CUS-078548,2026-04-08,99,refund,APAC,false
TXN-00023725,CUS-043246,2026-02-18,1999,Add-on,EU,false
TXN-00023726,CUS-032778,2026-02-18,4999,Add-on,APAC,false
TXN-00023727,CUS-036079,2026-04-02,1999,refund,EU,false
TXN-00023728,CUS-059497,2025-09-23,9999,refund,APAC,false
TXN-00023729,CUS-060001,2026-03-25,99999,downgrade,NA,false
TXN-00023730,CUS-051980,2026-02-06,99999,refund,NA,false
TXN-00023731,CUS-046834,2026-01-18,19999,refund,APAC,false
TXN-00023732,CUS-029575,2026-05-25,999,refund,APAC,false
TXN-00023733,CUS-015949,2026-03-01,1999,upgrade,APAC,false
TXN-00023734,CUS-023204,2026-04-10,99,subscription,NA,false
TXN-00023735,CUS-087986,2026-03-08,4999,upgrade,EU,false
TXN-00023736,CUS-047213,2025-11-08,19999,refund,EU,false
TXN-00023737,CUS-043422,2026-06-18,999,Add-on,EU,false
TXN-00023738,CUS-056177,2026-04-12,1999,downgrade,APAC,false
TXN-00023739,CUS-057749,2025-12-08,49999,Add-on,NA,false
TXN-00023740,CUS-055866,2025-10-23,9999,downgrade,NA,false
TXN-00023741,CUS-032683,2026-03-11,9999,refund,APAC,false
TXN-00023742,CUS-040098,2025-11-30,4999,downgrade,APAC,false
TXN-00023743,CUS-084634,2025-12-07,4999,subscription,NA,false
TXN-00023744,CUS-019892,2026-06-24,499,subscription,APAC,false
TXN-00023745,CUS-084298,2026-01-07,999,subscription,APAC,false
TXN-00023746,CUS-099288,2026-04-15,999,refund,NA,false
TXN-00023747,CUS-046397,2026-01-03,4999,subscription,NA,false
TXN-00023748,CUS-035170,2026-05-13,999,subscription,APAC,false
TXN-00023749,CUS-017240,2026-03-09,4999,upgrade,APAC,false
TXN-00023750,CUS-099681,2026-05-28,49999,upgrade,NA,false
TXN-00023751,CUS-089311,2025-12-14,1999,Add-on,APAC,false
TXN-00023752,CUS-076367,2026-04-24,199,refund,APAC,false
TXN-00023753,CUS-046129,2025-12-21,1999,Add-on,NA,false
TXN-00023754,CUS-027082,2026-06-10,499,subscription,APAC,false
TXN-00023755,CUS-048214,2026-03-18,499,refund,NA,false
TXN-00023756,CUS-069260,2026-07-18,49999,downgrade,EU,false
TXN-00023757,CUS-057570,2026-03-05,19999,refund,EU,false
TXN-00023758,CUS-047365,2026-07-24,49999,Add-on,APAC,false
TXN-00023759,CUS-017507,2025-09-07,9999,subscription,NA,false
TXN-00023760,CUS-032650,2025-11-07,1999,subscription,NA,false
TXN-00023761,CUS-004574,2026-08-16,1999,Add-on,NA,false
TXN-00023762,CUS-074826,2026-01-13,499,refund,NA,false
TXN-00023763,CUS-051185,2026-04-18,99,upgrade,NA,false
TXN-00023764,CUS-085351,2026-04-12,4999,downgrade,APAC,false
TXN-00023765,CUS-033605,2026-08-04,999,upgrade,NA,false
TXN-00023766,CUS-068933,2026-03-21,99999,Add-on,APAC,false
TXN-00023767,CUS-068480,2026-03-20,19999,refund,NA,false
TXN-00023768,CUS-094996,2026-04-07,4999,refund,EU,false
TXN-00023769,CUS-057332,2025-11-04,99,downgrade,NA,false
TXN-00023770,CUS-093064,2026-08-29,49999,subscription,NA,false
TXN-00023771,CUS-087810,2026-04-28,199,refund,APAC,false
TXN-00023772,CUS-001008,2026-07-20,49999,upgrade,APAC,false
TXN-00023773,CUS-021439,2026-06-11,199,Add-on,EU,false
TXN-00023774,CUS-032858,2026-04-01,999,refund,APAC,false
TXN-00023775,CUS-041174,2026-05-08,499,upgrade,APAC,false
TXN-00023776,CUS-061447,2025-09-13,199,Add-on,EU,false
TXN-00023777,CUS-093980,2026-03-29,199,upgrade,EU,false
TXN-00023778,CUS-082614,2026-05-31,199,upgrade,EU,false
TXN-00023779,CUS-099542,2026-04-13,199,upgrade,APAC,false
TXN-00023780,CUS-028936,2025-12-28,99999,Add-on,APAC,false
TXN-00023781,CUS-051441,2025-10-19,99999,Add-on,NA,false
TXN-00023782,CUS-029893,2026-04-16,999,subscription,NA,false
TXN-00023783,CUS-094586,2026-07-04,99,refund,NA,false
TXN-00023784,CUS-087944,2025-12-12,499,refund,EU,false
TXN-00023785,CUS-041109,2025-12-28,9999,downgrade,APAC,false
TXN-00023786,CUS-000314,2026-02-12,99,Add-on,EU,false
TXN-00023787,CUS-021826,2026-03-08,1999,Add-on,EU,false
TXN-00023788,CUS-060535,2026-06-07,1999,Add-on,NA,false
TXN-00023789,CUS-002444,2026-06-13,999,subscription,EU,false
TXN-00023790,CUS-083787,2026-04-07,499,downgrade,EU,false
TXN-00023791,CUS-029551,2026-05-25,499,upgrade,EU,false
TXN-00023792,CUS-043904,2026-04-24,99,upgrade,NA,false
TXN-00023793,CUS-062245,2026-02-13,199,refund,APAC,false
TXN-00023794,CUS-068543,2026-02-14,199,Add-on,APAC,false
TXN-00023795,CUS-055601,2026-01-28,49999,upgrade,APAC,false
TXN-00023796,CUS-009827,2026-02-08,99,refund,APAC,false
TXN-00023797,CUS-062147,2025-10-10,19999,downgrade,NA,false
TXN-00023798,CUS-031235,2026-01-12,1999,subscription,APAC,false
TXN-00023799,CUS-022048,2026-08-25,49999,downgrade,EU,false
TXN-00023800,CUS-063969,2026-02-08,49999,Add-on,APAC,false
TXN-00023801,CUS-009349,2026-07-16,499,subscription,NA,false
TXN-00023802,CUS-049827,2025-12-18,19999,Add-on,NA,false
TXN-00023803,CUS-098516,2026-06-18,1999,subscription,APAC,false
TXN-00023804,CUS-095737,2026-01-25,49999,upgrade,EU,false
TXN-00023805,CUS-007128,2026-08-22,99,upgrade,NA,false
TXN-00023806,CUS-075239,2026-06-24,999,subscription,NA,false
TXN-00023807,CUS-061344,2025-09-14,99,upgrade,NA,false
TXN-00023808,CUS-008064,2025-12-10,19999,upgrade,NA,false
TXN-00023809,CUS-081614,2026-08-09,199,Add-on,NA,false
TXN-00023810,CUS-001281,2026-01-13,4999,refund,EU,false
TXN-00023811,CUS-010336,2026-04-09,99,subscription,APAC,false
TXN-00023812,CUS-078443,2026-03-11,999,upgrade,NA,false
TXN-00023813,CUS-076308,2025-10-14,199,refund,EU,false
TXN-00023814,CUS-013371,2026-07-20,9999,downgrade,NA,false
TXN-00023815,CUS-057009,2026-06-25,199,upgrade,NA,false
TXN-00023816,CUS-084919,2026-01-28,499,Add-on,APAC,false
TXN-00023817,CUS-038218,2026-05-31,499,upgrade,NA,false
TXN-00023818,CUS-002432,2025-09-23,4999,downgrade,EU,false
TXN-00023819,CUS-090286,2026-06-28,19999,upgrade,APAC,false
TXN-00023820,CUS-036942,2026-06-26,99999,refund,APAC,false
TXN-00023821,CUS-041353,2026-04-14,99999,Add-on,APAC,false
TXN-00023822,CUS-008096,2026-07-27,199,subscription,APAC,false
TXN-00023823,CUS-003738,2026-04-20,49999,downgrade,EU,false
TXN-00023824,CUS-020396,2025-11-24,19999,subscription,APAC,false
TXN-00023825,CUS-098385,2025-12-29,4999,Add-on,APAC,false
TXN-00023826,CUS-081690,2025-10-07,4999,subscription,EU,false
TXN-00023827,CUS-016241,2025-10-14,99,refund,APAC,false
TXN-00023828,CUS-015915,2026-04-30,999,Add-on,EU,false
TXN-00023829,CUS-088955,2025-11-07,999,Add-on,NA,false
TXN-00023830,CUS-012526,2026-06-04,99999,subscription,EU,false
TXN-00023831,CUS-001431,2026-08-12,499,downgrade,APAC,false
TXN-00023832,CUS-008171,2026-01-08,199,downgrade,NA,false
TXN-00023833,CUS-070494,2026-03-21,499,subscription,EU,false
TXN-00023834,CUS-040713,2026-05-18,19999,upgrade,EU,false
TXN-00023835,CUS-007646,2026-03-01,4999,refund,APAC,false
TXN-00023836,CUS-055857,2026-07-21,49999,Add-on,NA,false
TXN-00023837,CUS-003906,2026-01-06,99999,refund,APAC,false
TXN-00023838,CUS-088611,2026-03-22,99,downgrade,EU,false
TXN-00023839,CUS-023184,2026-04-01,199,upgrade,EU,false
TXN-00023840,CUS-082832,2026-05-17,49999,Add-on,EU,false
TXN-00023841,CUS-018462,2026-01-15,999,subscription,NA,false
TXN-00023842,CUS-068719,2025-11-06,19999,subscription,EU,false
TXN-00023843,CUS-066474,2025-12-26,9999,Add-on,EU,true
TXN-00023844,CUS-033010,2025-09-03,99999,subscription,NA,false
TXN-00023845,CUS-026823,2026-08-09,499,refund,NA,false
TXN-00023846,CUS-088449,2025-11-21,99999,subscription,EU,false
TXN-00023847,CUS-038854,2025-11-10,4999,refund,APAC,false
TXN-00023848,CUS-043987,2026-05-30,499,downgrade,NA,true
TXN-00023849,CUS-074150,2026-03-03,19999,downgrade,APAC,false
TXN-00023850,CUS-074898,2026-08-10,19999,downgrade,APAC,false
TXN-00023851,CUS-099172,2025-10-09,19999,upgrade,APAC,false
TXN-00023852,CUS-064953,2026-06-28,99,upgrade,APAC,false
TXN-00023853,CUS-093678,2026-03-20,9999,downgrade,APAC,false
TXN-00023854,CUS-051301,2026-04-10,1999,upgrade,NA,false
TXN-00023855,CUS-017687,2026-06-05,4999,refund,APAC,false
TXN-00023856,CUS-090102,2026-04-13,499,subscription,NA,false
TXN-00023857,CUS-053192,2026-06-29,1999,upgrade,NA,false
TXN-00023858,CUS-032916,2026-08-11,9999,refund,APAC,false
TXN-00023859,CUS-065081,2025-11-26,4999,refund,NA,false
TXN-00023860,CUS-064160,2025-11-30,499,subscription,NA,false
TXN-00023861,CUS-033139,2026-01-14,1999,refund,NA,false
TXN-00023862,CUS-031089,2026-02-07,49999,refund,EU,false
TXN-00023863,CUS-002392,2026-04-14,99,subscription,EU,false
TXN-00023864,CUS-079301,2025-09-11,49999,upgrade,NA,false
TXN-00023865,CUS-072541,2025-10-10,49999,downgrade,APAC,false
TXN-00023866,CUS-081877,2026-08-30,499,refund,EU,false
TXN-00023867,CUS-048491,2026-01-07,99999,subscription,EU,false
TXN-00023868,CUS-044067,2026-02-06,1999,downgrade,APAC,false
TXN-00023869,CUS-002179,2026-07-14,19999,refund,APAC,false
TXN-00023870,CUS-076774,2025-11-21,99999,downgrade,NA,false
TXN-00023871,CUS-064288,2025-10-17,499,refund,EU,false
TXN-00023872,CUS-090056,2025-09-26,999,downgrade,EU,false
TXN-00023873,CUS-055278,2025-11-22,999,upgrade,APAC,false
TXN-00023874,CUS-021151,2026-03-13,19999,Add-on,EU,false
TXN-00023875,CUS-077337,2026-03-29,199,Add-on,NA,false
TXN-00023876,CUS-056020,2026-02-14,99,subscription,EU,false
TXN-00023877,CUS-099901,2025-09-20,99999,refund,NA,false
TXN-00023878,CUS-052727,2026-08-26,9999,downgrade,EU,false
TXN-00023879,CUS-022177,2026-03-06,999,subscription,NA,false
TXN-00023880,CUS-055987,2026-02-02,999,downgrade,EU,false
TXN-00023881,CUS-014130,2026-05-24,1999,Add-on,EU,false
TXN-00023882,CUS-013092,2026-07-24,499,refund,APAC,false
TXN-00023883,CUS-041876,2026-08-28,999,refund,EU,false
TXN-00023884,CUS-099120,2026-04-09,999,downgrade,NA,false
TXN-00023885,CUS-080698,2026-03-15,49999,subscription,EU,false
TXN-00023886,CUS-042513,2026-04-10,4999,refund,NA,false
TXN-00023887,CUS-048655,2026-07-03,199,refund,NA,false
TXN-00023888,CUS-065393,2026-03-23,1999,Add-on,NA,false
TXN-00023889,CUS-003497,2026-03-08,99,downgrade,EU,false
TXN-00023890,CUS-003405,2026-04-30,1999,downgrade,EU,false
TXN-00023891,CUS-056072,2026-02-21,9999,upgrade,NA,false
TXN-00023892,CUS-054577,2026-04-06,99999,subscription,APAC,false
TXN-00023893,CUS-072121,2026-01-16,1999,subscription,EU,false
TXN-00023894,CUS-080985,2026-02-27,99999,upgrade,APAC,false
TXN-00023895,CUS-052929,2026-05-31,199,downgrade,EU,true
TXN-00023896,CUS-011992,2026-08-02,9999,downgrade,NA,false
TXN-00023897,CUS-023322,2025-12-01,99999,subscription,NA,false
TXN-00023898,CUS-042555,2026-08-12,199,subscription,NA,false
TXN-00023899,CUS-087699,2026-05-14,499,subscription,NA,false
TXN-00023900,CUS-095630,2025-12-05,99,Add-on,NA,true
TXN-00023901,CUS-017355,2025-11-02,4999,Add-on,APAC,false
TXN-00023902,CUS-007428,2025-10-12,999,downgrade,APAC,false
TXN-00023903,CUS-051589,2025-11-26,999,Add-on,NA,false
TXN-00023904,CUS-055775,2026-05-06,99,upgrade,APAC,false
TXN-00023905,CUS-068840,2025-09-14,4999,Add-on,EU,false
TXN-00023906,CUS-079786,2026-02-16,99999,subscription,EU,false
TXN-00023907,CUS-094485,2026-03-21,49999,Add-on,APAC,false
TXN-00023908,CUS-080012,2026-06-25,1999,upgrade,APAC,false
TXN-00023909,CUS-095442,2026-04-29,999,upgrade,NA,false
TXN-00023910,CUS-098389,2026-05-29,9999,Add-on,NA,false
TXN-00023911,CUS-051330,2026-07-05,499,upgrade,EU,false
TXN-00023912,CUS-031543,2025-11-16,49999,upgrade,APAC,false
TXN-00023913,CUS-091937,2026-01-31,199,upgrade,APAC,false
TXN-00023914,CUS-016341,2026-01-04,999,refund,EU,false
TXN-00023915,CUS-004351,2026-05-31,49999,upgrade,EU,false
TXN-00023916,CUS-036812,2026-03-14,19999,subscription,NA,false
TXN-00023917,CUS-013105,2026-06-20,199,subscription,APAC,false
TXN-00023918,CUS-069277,2025-09-28,49999,Add-on,NA,false
TXN-00023919,CUS-060513,2026-06-12,499,subscription,APAC,false
TXN-00023920,CUS-020955,2026-02-04,999,subscription,EU,false
TXN-00023921,CUS-084947,2026-07-07,4999,upgrade,APAC,false
TXN-00023922,CUS-061068,2026-01-18,499,refund,APAC,false
TXN-00023923,CUS-044964,2026-02-02,999,downgrade,NA,false
TXN-00023924,CUS-027272,2026-02-19,99,downgrade,APAC,false
TXN-00023925,CUS-063008,2026-03-11,49999,refund,EU,false
TXN-00023926,CUS-082755,2026-02-02,99,Add-on,EU,false
TXN-00023927,CUS-033323,2026-03-09,999,Add-on,APAC,false
TXN-00023928,CUS-014423,2026-07-11,19999,subscription,EU,false
TXN-00023929,CUS-032114,2026-02-13,1999,downgrade,APAC,true
TXN-00023930,CUS-011250,2025-12-10,4999,refund,NA,false
TXN-00023931,CUS-028422,2025-12-12,99,refund,NA,false
TXN-00023932,CUS-091604,2026-01-28,499,upgrade,NA,false
TXN-00023933,CUS-081417,2025-11-21,999,Add-on,NA,false
TXN-00023934,CUS-090911,2026-04-16,499,Add-on,EU,true
TXN-00023935,CUS-075774,2026-08-04,19999,downgrade,APAC,false
TXN-00023936,CUS-069234,2026-04-25,4999,downgrade,EU,false
TXN-00023937,CUS-005975,2026-07-20,99,refund,NA,false
TXN-00023938,CUS-048054,2025-10-05,99,refund,EU,false
TXN-00023939,CUS-061767,2025-10-23,99,downgrade,APAC,false
TXN-00023940,CUS-011752,2026-01-12,19999,upgrade,NA,true
TXN-00023941,CUS-002056,2026-02-17,99,refund,NA,false
TXN-00023942,CUS-046535,2026-04-07,49999,downgrade,NA,false
TXN-00023943,CUS-043265,2026-08-20,999,upgrade,NA,false
TXN-00023944,CUS-025150,2025-12-23,19999,upgrade,EU,false
TXN-00023945,CUS-073449,2026-01-03,19999,downgrade,EU,false
TXN-00023946,CUS-071023,2026-02-09,1999,upgrade,EU,false
TXN-00023947,CUS-084206,2025-10-06,99999,subscription,NA,false
TXN-00023948,CUS-080109,2026-01-02,19999,refund,APAC,false
TXN-00023949,CUS-028769,2026-06-15,4999,downgrade,EU,false
TXN-00023950,CUS-025178,2026-06-07,49999,Add-on,APAC,false
TXN-00023951,CUS-063196,2026-04-01,99999,subscription,NA,false
TXN-00023952,CUS-020828,2026-04-26,99999,subscription,APAC,false
TXN-00023953,CUS-084070,2026-03-12,1999,refund,NA,false
TXN-00023954,CUS-069612,2025-09-20,999,upgrade,NA,false
TXN-00023955,CUS-073158,2026-08-30,999,Add-on,NA,false
TXN-00023956,CUS-022855,2026-04-06,19999,downgrade,NA,false
TXN-00023957,CUS-074134,2026-04-18,499,refund,NA,false
TXN-00023958,CUS-063645,2026-05-08,99,subscription,EU,false
TXN-00023959,CUS-083911,2026-05-04,9999,upgrade,NA,false
TXN-00023960,CUS-032584,2026-06-10,1999,upgrade,NA,false
TXN-00023961,CUS-061792,2026-06-06,9999,refund,NA,false
TXN-00023962,CUS-011077,2026-06-29,9999,refund,EU,false
TXN-00023963,CUS-047467,2026-05-02,99,refund,APAC,false
TXN-00023964,CUS-084583,2026-01-27,9999,downgrade,EU,false
TXN-00023965,CUS-017098,2026-01-09,99,Add-on,EU,true
TXN-00023966,CUS-012785,2025-11-27,199,Add-on,NA,false
TXN-00023967,CUS-092246,2025-10-27,4999,downgrade,APAC,false
TXN-00023968,CUS-095604,2026-03-01,199,subscription,EU,false
TXN-00023969,CUS-075131,2026-03-05,999,subscription,APAC,false
TXN-00023970,CUS-052287,2025-11-23,4999,Add-on,EU,false
TXN-00023971,CUS-048718,2025-09-12,19999,Add-on,NA,true
TXN-00023972,CUS-090773,2026-01-07,49999,Add-on,NA,true
TXN-00023973,CUS-083648,2025-11-03,19999,downgrade,NA,false
TXN-00023974,CUS-001569,2026-01-08,999,Add-on,APAC,false
TXN-00023975,CUS-052067,2026-08-06,49999,Add-on,EU,false
TXN-00023976,CUS-007383,2026-06-16,999,upgrade,APAC,false
TXN-00023977,CUS-008269,2026-05-05,19999,refund,APAC,false
TXN-00023978,CUS-023990,2025-12-03,99,Add-on,EU,false
TXN-00023979,CUS-008491,2025-10-08,4999,subscription,EU,false
TXN-00023980,CUS-064580,2026-04-04,4999,downgrade,NA,true
TXN-00023981,CUS-065343,2026-08-26,4999,upgrade,NA,false
TXN-00023982,CUS-004039,2026-05-09,4999,subscription,APAC,false
TXN-00023983,CUS-024751,2026-01-26,199,refund,EU,false
TXN-00023984,CUS-029777,2026-03-25,9999,downgrade,APAC,true
TXN-00023985,CUS-046979,2026-03-09,19999,refund,NA,false
TXN-00023986,CUS-094879,2026-08-03,99999,downgrade,EU,false
TXN-00023987,CUS-023487,2026-04-25,1999,downgrade,EU,false
TXN-00023988,CUS-085595,2026-05-30,4999,subscription,APAC,false
TXN-00023989,CUS-082203,2026-04-28,49999,Add-on,NA,false
TXN-00023990,CUS-096216,2026-02-18,499,upgrade,EU,false
TXN-00023991,CUS-045729,2026-08-10,4999,Add-on,APAC,false
TXN-00023992,CUS-052300,2026-03-16,9999,subscription,APAC,false
TXN-00023993,CUS-065948,2026-07-12,9999,Add-on,NA,false
TXN-00023994,CUS-000339,2026-03-31,19999,refund,EU,true
TXN-00023995,CUS-077499,2026-07-29,4999,subscription,NA,false
TXN-00023996,CUS-032783,2026-08-01,49999,refund,NA,false
TXN-00023997,CUS-052458,2026-05-08,1999,upgrade,APAC,false
TXN-00023998,CUS-050076,2026-04-28,19999,refund,EU,false
TXN-00023999,CUS-092504,2026-03-25,1999,downgrade,APAC,false
TXN-00024000,CUS-063109,2026-04-23,999,refund,APAC,false
TXN-00024001,CUS-087075,2025-11-18,199,Add-on,APAC,false
TXN-00024002,CUS-028461,2026-08-31,99999,refund,NA,false
TXN-00024003,CUS-058602,2026-01-12,19999,subscription,APAC,false
TXN-00024004,CUS-023775,2025-12-05,499,upgrade,APAC,false
TXN-00024005,CUS-015553,2026-06-07,99999,upgrade,APAC,false
TXN-00024006,CUS-081851,2025-12-16,4999,subscription,EU,false
TXN-00024007,CUS-007480,2025-09-18,1999,upgrade,APAC,false
TXN-00024008,CUS-073545,2025-11-16,99999,refund,NA,false
TXN-00024009,CUS-029996,2026-04-18,49999,subscription,EU,false
TXN-00024010,CUS-052680,2025-10-22,99,downgrade,NA,false
TXN-00024011,CUS-044303,2025-11-19,1999,upgrade,APAC,false
TXN-00024012,CUS-073272,2025-12-09,499,subscription,EU,false
TXN-00024013,CUS-087721,2026-03-23,499,subscription,EU,false
TXN-00024014,CUS-028164,2026-04-09,199,Add-on,EU,false
TXN-00024015,CUS-003637,2026-05-09,1999,refund,NA,true
TXN-00024016,CUS-041389,2026-05-16,99999,downgrade,APAC,false
TXN-00024017,CUS-000470,2026-03-10,999,Add-on,APAC,false
TXN-00024018,CUS-056565,2026-08-01,99999,upgrade,NA,false
TXN-00024019,CUS-095978,2026-06-08,99,refund,NA,false
TXN-00024020,CUS-093353,2026-04-19,99,refund,APAC,false
TXN-00024021,CUS-050247,2026-04-07,19999,Add-on,EU,false
TXN-00024022,CUS-011906,2026-05-19,199,downgrade,EU,false
TXN-00024023,CUS-088664,2026-02-17,99999,refund,NA,false
TXN-00024024,CUS-014269,2026-02-09,199,upgrade,EU,false
TXN-00024025,CUS-068809,2026-03-01,499,refund,EU,false
TXN-00024026,CUS-040691,2026-07-14,1999,downgrade,APAC,false
TXN-00024027,CUS-012184,2026-07-08,19999,subscription,NA,false
